Time Interval	Source	Target	Weight
200510	westernblockparty.com	nationalpost	291
200510	westernblockparty.com	globeandmail	264
200510	partimarijuana.org	radio-canada	8
200510	westernblockparty.com	radio-canada	186
200510	partivert.ca	radio-canada	2
200510	greenparty.ca	globeandmail	15
200510	blocquebecois.org	cbc	7
200510	partimarijuana.org	cbc	8
200510	westernblockparty.com	cbc	725
200510	www.cbc.ca	cbc	27
200510	www.cbc.ca	radio-canada	2
200510	greenparty.ca	macleans	15
200510	blocquebecois.org	radio-canada	21
200510	wegovern.ca	globeandmail	7
200511	blocquebecois.org	cbc	3
200511	westernblockparty.com	globeandmail	84
200511	partimarijuana.org	cbc	3
200511	westernblockparty.com	radio-canada	72
200511	partivert.ca	radio-canada	3
200511	blocquebecois.org	radio-canada	9
200511	westernblockparty.com	nationalpost	112
200511	www.cbc.ca	cbc	3
200511	greenparty.ca	globeandmail	6
200511	wegovern.ca	globeandmail	3
200511	greenparty.ca	macleans	6
200511	partimarijuana.org	radio-canada	3
200511	westernblockparty.com	cbc	263
200602	wegovern.ca	globeandmail	1
200602	greenparty.ca	macleans	2
200602	blocquebecois.org	radio-canada	3
200602	www.ndp.ca	globeandmail	3
200602	westernblockparty.com	radio-canada	23
200602	www.cbc.ca	cbc	1
200602	blocquebecois.org	cbc	1
200602	westernblockparty.com	torontosun	8
200602	westernblockparty.com	nationalpost	36
200602	www.ndp.ca	cbc	4
200602	greenparty.ca	nationalpost	2
200602	greenparty.ca	globeandmail	14
200602	greenparty.ca	cbc	14
200602	www.libertarian.ca	globeandmail	2
200602	partimarijuana.org	cbc	1
200602	partimarijuana.org	radio-canada	1
200602	www.globeandmail.com	globeandmail	2
200602	www.libertarian.ca	cbc	2
200602	westernblockparty.com	cbc	88
200602	www.ndp.ca	macleans	2
200602	westernblockparty.com	globeandmail	28
200603	www.davidsuzuki.org	globeandmail	1
200603	greenparty.ca	globeandmail	14
200603	westernblockparty.com	radio-canada	23
200603	www.canadianlandmine.org	cbc	6
200603	www.greenparty.ca	cbc	2
200603	www.ndp.ca	cbc	5
200603	www.canadiancrc.com	cbc	5
200603	www.ccsd.ca	globeandmail	3
200603	westernblockparty.com	globeandmail	28
200603	www.canadafirst.net	cbc	11
200603	westernblockparty.com	torontosun	8
200603	www.canadiancrc.com	globeandmail	16
200603	www.fairvotecanada.org	radio-canada	2
200603	www.davidsuzuki.org	cbc	17
200603	westernblockparty.com	nationalpost	36
200603	www.canadafirst.net	globeandmail	10
200603	www.web.net	cbc	2
200603	blocquebecois.org	radio-canada	3
200603	www.nosharia.com	cbc	2
200603	cbc.ca	cbc	7
200603	www.globeandmail.com	globeandmail	3
200603	partimarijuana.org	radio-canada	1
200603	www.westcan.org	nationalpost	2
200603	www.nosharia.com	nationalpost	1
200603	www.canadafirst.net	nationalpost	2
200603	www.fairvotecanada.org	globeandmail	42
200603	www.globeandmail.ca	globeandmail	2
200603	www.ccsd.ca	nationalpost	2
200603	www.davidsuzuki.org	nationalpost	2
200603	www.canadians.org	cbc	125
200603	greenparty.ca	cbc	22
200603	www.nosharia.com	radio-canada	1
200603	www.tv.cbc.ca	cbc	5
200603	www.libertarian.ca	globeandmail	2
200603	www.ppforum.com	cbc	6
200603	www.canadiancrc.com	nationalpost	33
200603	www.libertarian.ca	cbc	2
200603	www.cbc.ca	radio-canada	2
200603	www.canadiancrc.com	macleans	2
200603	www.gca.ca	macleans	4
200603	www.nosharia.com	globeandmail	6
200603	www.equalvoice.ca	globeandmail	2
200603	greenparty.ca	macleans	2
200603	www.cbc.ca	cbc	25
200603	www.nosharia.com	macleans	2
200603	www.ppforum.com	radio-canada	1
200603	www.egale.ca	cbc	22
200603	partimarijuana.org	cbc	1
200603	westernblockparty.com	cbc	88
200603	www.egale.ca	globeandmail	6
200603	www.canoe.ca	torontosun	3
200603	www.ccsd.ca	torontostar	4
200603	www.gca.ca	globeandmail	6
200603	www.canadians.org	globeandmail	75
200603	www.fairvotecanada.org	cbc	16
200603	www.ccsd.ca	cbc	11
200603	www.afn.ca	cbc	12
200603	www.canadianfreespeech.com	cbc	2
200603	www.gca.ca	cbc	4
200603	www.theglobeandmail.com	globeandmail	91
200603	blocquebecois.org	cbc	1
200603	greenparty.ca	nationalpost	2
200603	wegovern.ca	globeandmail	1
200603	www.ppforum.com	globeandmail	1
200603	www.ndp.ca	globeandmail	3
200603	www.fairvotecanada.org	nationalpost	4
200604	www.fairvotecanada.org	globeandmail	42
200604	greenparty.ca	macleans	2
200604	www.gca.ca	macleans	4
200604	www.canadafirst.net	globeandmail	10
200604	greenparty.ca	globeandmail	14
200604	www.egale.ca	globeandmail	6
200604	blocquebecois.org	cbc	1
200604	www.ccsd.ca	torontostar	4
200604	www.globeandmail.com	globeandmail	3
200604	westernblockparty.com	cbc	88
200604	www.theglobeandmail.com	globeandmail	92
200604	www.gca.ca	globeandmail	8
200604	www.canadians.org	globeandmail	100
200604	www.canadafirst.net	cbc	11
200604	www.tv.cbc.ca	cbc	5
200604	www.ppforum.com	globeandmail	1
200604	www.afn.ca	cbc	12
200604	www.ndp.ca	cbc	4
200604	www.fairvotecanada.org	radio-canada	2
200604	www.ccsd.ca	globeandmail	3
200604	www.web.net	cbc	2
200604	cbc.ca	cbc	7
200604	www.nosharia.com	cbc	2
200604	www.egale.ca	cbc	22
200604	www.ccsd.ca	nationalpost	2
200604	www.cbc.ca	radio-canada	2
200604	www.canadiancrc.com	cbc	5
200604	www.libertarian.ca	cbc	2
200604	www.globeandmail.ca	globeandmail	2
200604	www.nosharia.com	nationalpost	1
200604	www.lindenschool.ca	macleans	1
200604	canadianactionparty.ca	macleans	1
200604	www.equalvoice.ca	globeandmail	2
200604	www.ppforum.com	radio-canada	1
200604	partimarijuana.org	radio-canada	1
200604	www.nosharia.com	macleans	2
200604	www.ccsd.ca	cbc	11
200604	partimarijuana.org	cbc	1
200604	www.davidsuzuki.org	globeandmail	1
200604	wegovern.ca	globeandmail	1
200604	westernblockparty.com	radio-canada	23
200604	www.canadafirst.net	nationalpost	2
200604	www.canadianlandmine.org	cbc	6
200604	www.nosharia.com	radio-canada	1
200604	www.libertarian.ca	globeandmail	2
200604	www.nosharia.com	globeandmail	6
200604	www.canadiancrc.com	nationalpost	33
200604	westernblockparty.com	nationalpost	36
200604	westernblockparty.com	globeandmail	28
200604	www.canadianfreespeech.com	cbc	2
200604	www.davidsuzuki.org	nationalpost	2
200604	www.davidsuzuki.org	cbc	17
200604	www.canadians.org	cbc	122
200604	www.canadiancrc.com	macleans	2
200604	www.cbc.ca	cbc	26
200604	www.ppforum.com	cbc	6
200604	www.fairvotecanada.org	nationalpost	4
200604	www.canoe.ca	torontosun	3
200604	greenparty.ca	cbc	14
200604	www.ndp.ca	globeandmail	3
200604	westernblockparty.com	torontosun	8
200604	greenparty.ca	nationalpost	2
200604	www.canadiancrc.com	globeandmail	19
200604	www.gca.ca	cbc	4
200604	www.fairvotecanada.org	cbc	16
200604	blocquebecois.org	radio-canada	1
200604	www.westcan.org	nationalpost	2
200605	www.nosharia.com	globeandmail	6
200605	www.nosharia.com	macleans	2
200605	www.canadafirst.net	nationalpost	2
200605	greenparty.ca	nationalpost	2
200605	www.ppforum.com	cbc	4
200605	www.gca.ca	cbc	4
200605	www.globeandmail.com	globeandmail	3
200605	www.davidsuzuki.org	cbc	17
200605	www.canadafirst.net	cbc	12
200605	www.canadianfreespeech.com	cbc	2
200605	www.westcan.org	nationalpost	2
200605	www.ndp.ca	globeandmail	3
200605	www.canadians.org	cbc	100
200605	www.nosharia.com	radio-canada	1
200605	canadianactionparty.ca	macleans	1
200605	www.canadiancrc.com	macleans	2
200605	westernblockparty.com	nationalpost	33
200605	www.davidsuzuki.org	globeandmail	1
200605	greenparty.ca	globeandmail	14
200605	www.canadiancrc.com	cbc	5
200605	westernblockparty.com	cbc	88
200605	partimarijuana.org	cbc	1
200605	www.egale.ca	globeandmail	6
200605	westernblockparty.com	torontosun	8
200605	www.globeandmail.ca	globeandmail	2
200605	www.ccsd.ca	cbc	11
200605	www.cbc.ca	cbc	25
200605	www.canadiancrc.com	globeandmail	19
200605	wegovern.ca	globeandmail	1
200605	www.canadianlandmine.org	cbc	6
200605	www.gca.ca	macleans	4
200605	westernblockparty.com	globeandmail	28
200605	www.web.net	cbc	2
200605	www.theglobeandmail.com	globeandmail	96
200605	www.cbc.ca	radio-canada	2
200605	www.ccsd.ca	globeandmail	3
200605	www.canadians.org	globeandmail	80
200605	westernblockparty.com	radio-canada	23
200605	www.canoe.ca	torontosun	3
200605	www.equalvoice.ca	globeandmail	2
200605	partimarijuana.org	radio-canada	1
200605	www.egale.ca	cbc	22
200605	www.ccsd.ca	nationalpost	2
200605	www.ndp.ca	cbc	4
200605	www.ndp.ca	macleans	3
200605	www.ccsd.ca	torontostar	4
200605	www.canadafirst.net	globeandmail	10
200605	www.nosharia.com	cbc	2
200605	greenparty.ca	cbc	20
200605	www.tv.cbc.ca	cbc	5
200605	www.libertarian.ca	globeandmail	2
200605	cbc.ca	cbc	7
200605	www.afn.ca	cbc	12
200605	www.lindenschool.ca	macleans	1
200605	www.gca.ca	globeandmail	8
200605	greenparty.ca	macleans	2
200605	www.nosharia.com	nationalpost	1
200605	www.canadiancrc.com	nationalpost	33
200605	www.davidsuzuki.org	nationalpost	2
200605	www.libertarian.ca	cbc	2
200606	www.ccsd.ca	cbc	11
200606	greenparty.ca	nationalpost	2
200606	www.ndp.ca	globeandmail	3
200606	westernblockparty.com	cbc	88
200606	www.libertarian.ca	cbc	2
200606	www.canadians.org	globeandmail	117
200606	www.nosharia.com	macleans	2
200606	www.canadiancrc.com	macleans	2
200606	canadianactionparty.ca	macleans	1
200606	www.canadiancrc.com	cbc	5
200606	www.theglobeandmail.com	globeandmail	95
200606	wegovern.ca	globeandmail	1
200606	www.canadiancrc.com	globeandmail	19
200606	www.canadiancrc.com	nationalpost	33
200606	www.egale.ca	cbc	22
200606	www.lindenschool.ca	macleans	1
200606	partimarijuana.org	cbc	1
200606	www.egale.ca	globeandmail	6
200606	www.nosharia.com	radio-canada	1
200606	www.globeandmail.ca	globeandmail	2
200606	www.gca.ca	globeandmail	8
200606	www.web.net	cbc	4
200606	www.canadianlandmine.org	radio-canada	3
200606	westernblockparty.com	nationalpost	32
200606	www.ppforum.com	cbc	2
200606	westernblockparty.com	globeandmail	28
200606	www.canadianfreespeech.com	cbc	2
200606	www.canoe.ca	torontosun	3
200606	www.afn.ca	cbc	12
200606	www.ndp.ca	macleans	3
200606	www.ccsd.ca	torontostar	4
200606	www.ndp.ca	cbc	4
200606	westernblockparty.com	radio-canada	23
200606	www.canadafirst.net	globeandmail	10
200606	greenparty.ca	globeandmail	14
200606	greenparty.ca	macleans	2
200606	www.globeandmail.com	globeandmail	3
200606	www.equalvoice.ca	globeandmail	2
200606	westernblockparty.com	torontosun	8
200606	www.canadians.org	cbc	145
200606	www.ccsd.ca	globeandmail	3
200606	www.nosharia.com	nationalpost	1
200606	www.canadafirst.net	cbc	12
200606	www.gca.ca	macleans	4
200606	www.cbc.ca	cbc	13
200606	www.canadafirst.net	nationalpost	2
200606	www.davidsuzuki.org	globeandmail	1
200606	www.ccsd.ca	nationalpost	2
200606	www.davidsuzuki.org	cbc	17
200606	cbc.ca	cbc	7
200606	www.westcan.org	nationalpost	2
200606	www.canadianlandmine.org	cbc	6
200606	greenparty.ca	cbc	20
200606	www.tv.cbc.ca	cbc	5
200606	www.cbc.ca	radio-canada	2
200606	www.libertarian.ca	globeandmail	2
200606	www.gca.ca	cbc	4
200606	www.davidsuzuki.org	nationalpost	2
200606	partimarijuana.org	radio-canada	1
200606	www.nosharia.com	globeandmail	6
200606	www.nosharia.com	cbc	2
200607	www.cbc.ca	cbc	13
200607	www.afn.ca	cbc	12
200607	www.canadafirst.net	cbc	12
200607	partimarijuana.org	cbc	1
200607	www.egale.ca	globeandmail	6
200607	www.nosharia.com	macleans	2
200607	www.canadianfreespeech.com	cbc	2
200607	www.canadianlandmine.org	radio-canada	3
200607	www.libertarian.ca	cbc	2
200607	www.nosharia.com	nationalpost	1
200607	www.canadiancrc.com	cbc	5
200607	wegovern.ca	globeandmail	1
200607	www.canadiancrc.com	globeandmail	19
200607	www.nosharia.com	globeandmail	6
200607	westernblockparty.com	nationalpost	32
200607	www.ccsd.ca	nationalpost	2
200607	westernblockparty.com	radio-canada	23
200607	canadianactionparty.ca	macleans	1
200607	www.canadiancrc.com	nationalpost	33
200607	www.davidsuzuki.org	cbc	17
200607	greenparty.ca	macleans	2
200607	www.ccsd.ca	cbc	11
200607	www.ndp.ca	cbc	4
200607	www.gca.ca	globeandmail	8
200607	www.davidsuzuki.org	globeandmail	1
200607	www.davidsuzuki.org	nationalpost	2
200607	www.westcan.org	nationalpost	2
200607	westernblockparty.com	globeandmail	28
200607	www.ppforum.com	cbc	2
200607	westernblockparty.com	torontosun	8
200607	greenparty.ca	globeandmail	14
200607	www.nosharia.com	cbc	2
200607	www.globeandmail.ca	globeandmail	2
200607	www.gca.ca	cbc	4
200607	www.canadians.org	cbc	153
200607	www.nosharia.com	radio-canada	1
200607	www.canadafirst.net	nationalpost	2
200607	partimarijuana.org	radio-canada	1
200607	www.cbc.ca	radio-canada	2
200607	www.canadianlandmine.org	cbc	6
200607	www.theglobeandmail.com	globeandmail	94
200607	www.globeandmail.com	globeandmail	3
200607	www.egale.ca	cbc	22
200607	cbc.ca	cbc	7
200607	www.libertarian.ca	globeandmail	2
200607	www.tv.cbc.ca	cbc	5
200607	greenparty.ca	cbc	20
200607	www.web.net	cbc	4
200607	www.canadians.org	globeandmail	124
200607	www.ndp.ca	macleans	3
200607	www.ccsd.ca	torontostar	4
200607	www.canadafirst.net	globeandmail	10
200607	www.lindenschool.ca	macleans	1
200607	greenparty.ca	nationalpost	2
200607	www.canadiancrc.com	macleans	13
200607	www.ndp.ca	globeandmail	3
200607	www.canoe.ca	torontosun	3
200607	westernblockparty.com	cbc	88
200607	www.gca.ca	macleans	4
200607	www.ccsd.ca	globeandmail	3
200607	www.equalvoice.ca	globeandmail	2
200608	www.cbc.ca	radio-canada	2
200608	greenparty.ca	nationalpost	2
200608	www.canadianlandmine.org	radio-canada	3
200608	www.canadians.org	cbc	135
200608	liberal.ca	globeandmail	4
200608	www.gca.ca	cbc	4
200608	www.nosharia.com	radio-canada	1
200608	canadianactionparty.ca	macleans	1
200608	cbc.ca	cbc	7
200608	www.theglobeandmail.com	globeandmail	93
200608	www.canadafirst.net	nationalpost	2
200608	www.globeandmail.com	globeandmail	3
200608	liberal.ca	cbc	148
200608	www.nosharia.com	nationalpost	1
200608	www.nosharia.com	cbc	2
200608	www.canadiancrc.com	nationalpost	32
200608	www.ndp.ca	macleans	3
200608	www.ndp.ca	cbc	4
200608	www.ccsd.ca	globeandmail	3
200608	westernblockparty.com	globeandmail	10
200608	www.libertarian.ca	globeandmail	2
200608	greenparty.ca	macleans	2
200608	partimarijuana.org	cbc	1
200608	partimarijuana.org	radio-canada	1
200608	www.egale.ca	globeandmail	6
200608	www.cbc.ca	cbc	14
200608	www.ccsd.ca	cbc	11
200608	westernblockparty.com	nationalpost	5
200608	greenparty.ca	cbc	20
200608	www.tv.cbc.ca	cbc	5
200608	www.nosharia.com	globeandmail	6
200608	www.ccsd.ca	torontostar	4
200608	www.equalvoice.ca	globeandmail	2
200608	www.ppforum.com	cbc	2
200608	www.canadianfreespeech.com	cbc	2
200608	www.canadians.org	globeandmail	108
200608	www.canoe.ca	torontosun	3
200608	www.davidsuzuki.org	globeandmail	1
200608	www.gca.ca	macleans	4
200608	www.davidsuzuki.org	nationalpost	2
200608	www.ndp.ca	globeandmail	3
200608	www.nosharia.com	macleans	2
200608	www.westcan.org	nationalpost	2
200608	www.egale.ca	cbc	22
200608	www.gca.ca	globeandmail	10
200608	www.globeandmail.ca	globeandmail	2
200608	www.canadafirst.net	globeandmail	10
200608	westernblockparty.com	radio-canada	5
200608	www.canadianlandmine.org	cbc	6
200608	westernblockparty.com	torontosun	8
200608	www.canadafirst.net	cbc	12
200608	westernblockparty.com	cbc	28
200608	wegovern.ca	globeandmail	1
200608	www.ccsd.ca	nationalpost	2
200608	www.davidsuzuki.org	cbc	17
200608	jasoncherniak.blogspot.com	globeandmail	4
200608	www.libertarian.ca	cbc	2
200608	www.canadiancrc.com	macleans	13
200608	greenparty.ca	globeandmail	14
200608	www.canadiancrc.com	cbc	5
200608	www.lindenschool.ca	macleans	1
200608	www.canadiancrc.com	globeandmail	19
200608	www.afn.ca	cbc	12
200608	jasoncherniak.blogspot.com	macleans	1
200608	www.web.net	cbc	4
200609	jasoncherniak.blogspot.com	macleans	1
200609	www.canadiancrc.com	macleans	16
200609	www.globeandmail.com	globeandmail	3
200609	www.canadians.org	globeandmail	119
200609	liberal.ca	globeandmail	4
200609	www.afn.ca	cbc	12
200609	greenparty.ca	nationalpost	4
200609	www.ccsd.ca	torontostar	4
200609	www.canadafirst.net	nationalpost	2
200609	www.davidsuzuki.org	globeandmail	1
200609	www.canadianlandmine.org	cbc	6
200609	liberal.ca	cbc	152
200609	www.davidsuzuki.org	cbc	17
200609	www.egale.ca	cbc	22
200609	www.canadianlandmine.org	radio-canada	3
200609	www.canadafirst.net	globeandmail	10
200609	www.nosharia.com	globeandmail	6
200609	www.davidsuzuki.org	nationalpost	2
200609	www.web.net	cbc	4
200609	www.theglobeandmail.com	globeandmail	93
200609	www.canadiancrc.com	nationalpost	32
200609	www.lindenschool.ca	macleans	1
200609	greenparty.ca	globeandmail	14
200609	www.canadafirst.net	cbc	12
200609	greenparty.ca	macleans	12
200609	www.globeandmail.ca	globeandmail	2
200609	www.gca.ca	globeandmail	12
200609	www.gca.ca	cbc	6
200609	www.canadians.org	cbc	149
200609	www.libertarian.ca	globeandmail	2
200609	www.tv.cbc.ca	cbc	5
200609	www.ndp.ca	cbc	4
200609	www.tbsource.com	cbc	1
200609	www.gca.ca	macleans	4
200609	greenparty.ca	cbc	22
200609	www.ppforum.com	cbc	2
200609	www.nosharia.com	radio-canada	1
200609	www.cbc.ca	cbc	13
200609	www.nosharia.com	cbc	2
200609	cbc.ca	cbc	7
200609	www.ccsd.ca	nationalpost	2
200609	www.nosharia.com	nationalpost	1
200609	www.canoe.ca	torontosun	3
200609	partimarijuana.org	radio-canada	1
200609	canadianactionparty.ca	macleans	1
200609	jasoncherniak.blogspot.com	globeandmail	5
200609	www.ndp.ca	macleans	3
200609	www.davidsuzuki.org	macleans	1
200609	www.ccsd.ca	globeandmail	3
200609	www.nosharia.com	macleans	2
200609	www.libertarian.ca	cbc	2
200609	partimarijuana.org	cbc	1
200609	www.egale.ca	globeandmail	6
200609	www.equalvoice.ca	globeandmail	2
200609	www.westcan.org	nationalpost	2
200609	www.canadiancrc.com	globeandmail	21
200609	www.ndp.ca	globeandmail	3
200609	wegovern.ca	globeandmail	1
200609	www.cbc.ca	radio-canada	2
200609	www.canadianfreespeech.com	cbc	4
200609	www.canadiancrc.com	cbc	5
200609	www.ccsd.ca	cbc	11
200610	partimarijuana.org	radio-canada	1
200610	www.ndp.ca	macleans	3
200610	www.davidsuzuki.org	macleans	1
200610	jasoncherniak.blogspot.com	globeandmail	5
200610	www.nosharia.com	nationalpost	1
200610	www.gca.ca	macleans	4
200610	www.nosharia.com	radio-canada	1
200610	www.canadians.org	cbc	164
200610	www.tbsource.com	cbc	1
200610	www.canadiancrc.com	cbc	7
200610	www.libertarian.ca	cbc	2
200610	www.ccsd.ca	cbc	11
200610	www.canadafirst.net	cbc	12
200610	www.equalvoice.ca	globeandmail	2
200610	www.ccsd.ca	torontostar	4
200610	www.canadafirst.net	globeandmail	10
200610	www.canadianfreespeech.com	cbc	4
200610	www.canadianlandmine.org	radio-canada	3
200610	www.canadians.org	globeandmail	136
200610	blocquebecois.org	cbc	1
200610	www.cbc.ca	cbc	50
200610	www.gca.ca	globeandmail	12
200610	www.tv.cbc.ca	cbc	5
200610	www.newsworld.cbc.ca	cbc	3
200610	wegovern.ca	globeandmail	1
200610	www.canadiancrc.com	macleans	16
200610	greenparty.ca	globeandmail	26
200610	www.canadiancrc.com	globeandmail	41
200610	www.canadiancrc.com	nationalpost	44
200610	www.ndp.ca	globeandmail	3
200610	greenparty.ca	cbc	57
200610	www.canadafirst.net	nationalpost	2
200610	canadianactionparty.ca	cbc	5
200610	www.afn.ca	cbc	12
200610	greenparty.ca	macleans	18
200610	www.nosharia.com	globeandmail	6
200610	www.davidsuzuki.org	cbc	17
200610	www.web.net	cbc	4
200610	www.globeandmail.com	globeandmail	3
200610	www.davidsuzuki.org	nationalpost	2
200610	www.globeandmail.ca	globeandmail	2
200610	www.canoe.ca	torontosun	3
200610	www.egale.ca	cbc	22
200610	www.theglobeandmail.com	globeandmail	178
200610	www.lindenschool.ca	macleans	1
200610	www.davidsuzuki.org	globeandmail	1
200610	www.nosharia.com	macleans	2
200610	www.gca.ca	cbc	8
200610	www.ndp.ca	cbc	4
200610	www.conservative.ca	macleans	8
200610	cbc.ca	cbc	7
200610	www.ccsd.ca	globeandmail	3
200610	www.nosharia.com	cbc	2
200610	www.canadiancrc.com	torontosun	2
200610	www.ppforum.com	cbc	2
200610	www.ccsd.ca	nationalpost	2
200610	www.westcan.org	nationalpost	2
200610	jasoncherniak.blogspot.com	macleans	1
200610	liberal.ca	cbc	148
200610	greenparty.ca	nationalpost	8
200610	www.canadianlandmine.org	cbc	6
200610	www.cbc.ca	radio-canada	10
200610	canadianactionparty.ca	macleans	1
200610	www.libertarian.ca	globeandmail	2
200610	partimarijuana.org	cbc	1
200610	liberal.ca	globeandmail	4
200610	www.egale.ca	globeandmail	6
200611	www.canadianfreespeech.com	cbc	4
200611	www.ppforum.com	cbc	2
200611	www.nosharia.com	radio-canada	1
200611	www.canadiancrc.com	nationalpost	46
200611	www.nosharia.com	globeandmail	6
200611	www.canadians.org	cbc	4
200611	www.egale.ca	cbc	22
200611	www.tv.cbc.ca	cbc	5
200611	jasoncherniak.blogspot.com	macleans	1
200611	www.libertarian.ca	globeandmail	2
200611	www.greenparty.ca	globeandmail	26
200611	www.canadianlandmine.org	cbc	6
200611	jasoncherniak.blogspot.com	globeandmail	5
200611	www.acp-cpa.ca	globeandmail	1
200611	blocquebecois.org	cbc	1
200611	partimarijuana.org	radio-canada	1
200611	www.gca.ca	macleans	4
200611	liberal.ca	globeandmail	4
200611	www.afn.ca	cbc	12
200611	www.davidsuzuki.org	cbc	19
200611	www.conservative.ca	globeandmail	16
200611	www.canadiancrc.com	macleans	16
200611	www.acp-cpa.ca	cbc	1
200611	www.ndp.ca	globeandmail	3
200611	www.canadafirst.net	globeandmail	10
200611	www.greenparty.ca	nationalpost	6
200611	www.ndp.ca	cbc	4
200611	www.libertarian.ca	torontosun	1
200611	www.ccsd.ca	cbc	11
200611	www.canoe.ca	torontosun	3
200611	www.tbsource.com	cbc	1
200611	www.greenparty.ca	macleans	18
200611	www.libertarian.ca	cbc	2
200611	www.ccsd.ca	torontostar	4
200611	www.gca.ca	cbc	8
200611	www.canadiancrc.com	globeandmail	44
200611	wegovern.ca	globeandmail	1
200611	www.signs-of-the-times.org	cbc	2
200611	www.conservative.ca	macleans	8
200611	www.newsworld.cbc.ca	cbc	3
200611	www.canadiancrc.com	cbc	12
200611	www.greenparty.ca	cbc	51
200611	www.canadafirst.net	nationalpost	2
200611	www.cbc.ca	radio-canada	10
200611	www.theglobeandmail.com	globeandmail	188
200611	www.ndp.ca	macleans	3
200611	www.canadians.org	globeandmail	8
200611	www.canadiancrc.com	torontosun	3
200611	www.equalvoice.ca	globeandmail	2
200611	www.cbc.ca	cbc	45
200611	www.lindenschool.ca	macleans	1
200611	www.nosharia.com	nationalpost	1
200611	www.canadafirst.net	cbc	12
200611	partimarijuana.org	cbc	1
200611	www.egale.ca	globeandmail	6
200611	www.macleans.ca	macleans	34
200611	www.nosharia.com	cbc	2
200611	liberal.ca	cbc	148
200611	cbc.ca	cbc	7
200611	canadianactionparty.ca	macleans	1
200611	www.globeandmail.com	globeandmail	3
200611	www.ccsd.ca	nationalpost	2
200611	www.davidsuzuki.org	globeandmail	1
200611	canadianactionparty.ca	cbc	5
200611	www.westcan.org	nationalpost	2
200611	www.web.net	cbc	4
200611	www.gca.ca	globeandmail	12
200611	www.nosharia.com	macleans	2
200611	www.globeandmail.ca	globeandmail	2
200611	www.davidsuzuki.org	nationalpost	2
200611	www.canadianlandmine.org	radio-canada	3
200611	www.ccsd.ca	globeandmail	3
200612	www.canadiancrc.com	nationalpost	46
200612	www.nosharia.com	nationalpost	1
200612	www.canoe.ca	torontosun	3
200612	www.gca.ca	cbc	8
200612	www.theglobeandmail.com	globeandmail	200
200612	www.globeandmail.ca	globeandmail	2
200612	www.macleans.ca	macleans	34
200612	partimarijuana.org	radio-canada	1
200612	www.nawl.ca	radio-canada	1
200612	www.libertarian.ca	cbc	2
200612	www.libertarian.ca	globeandmail	2
200612	www.ppforum.com	cbc	2
200612	liberal.ca	nationalpost	4
200612	www.greenparty.ca	cbc	52
200612	www.greenparty.ca	macleans	21
200612	www.globeandmail.com	globeandmail	3
200612	www.nosharia.com	globeandmail	6
200612	www.davidsuzuki.org	nationalpost	2
200612	www.canadiancrc.com	cbc	12
200612	www.canadiancrc.com	macleans	16
200612	www.canadianlandmine.org	radio-canada	3
200612	www.davidsuzuki.org	globeandmail	1
200612	www.gca.ca	macleans	4
200612	www.lindenschool.ca	macleans	1
200612	www.ccsd.ca	torontostar	4
200612	www.greenparty.ca	nationalpost	6
200612	www.acp-cpa.ca	globeandmail	1
200612	www.nawl.ca	cbc	1
200612	www.westcan.org	nationalpost	2
200612	www.tv.cbc.ca	cbc	5
200612	www.newsworld.cbc.ca	cbc	3
200612	www.tbsource.com	cbc	1
200612	www.gca.ca	globeandmail	12
200612	www.nosharia.com	cbc	2
200612	www.ndp.ca	globeandmail	3
200612	www.canadians.org	cbc	4
200612	blocquebecois.org	cbc	1
200612	www.cbc.ca	radio-canada	10
200612	www.canadianlandmine.org	cbc	6
200612	www.nosharia.com	macleans	2
200612	www.canadianfreespeech.com	cbc	4
200612	www.greenparty.ca	globeandmail	29
200612	www.davidsuzuki.org	cbc	20
200612	www.ccsd.ca	cbc	11
200612	www.libertarian.ca	torontosun	1
200612	www.afn.ca	cbc	12
200612	www.web.net	cbc	4
200612	www.conservative.ca	cbc	8
200612	partimarijuana.org	cbc	1
200612	www.egale.ca	globeandmail	6
200612	www.cbc.ca	cbc	45
200612	www.acp-cpa.ca	cbc	1
200612	www.canadians.org	globeandmail	10
200612	liberal.ca	globeandmail	9
200612	www.canadiancrc.com	globeandmail	44
200612	www.conservative.ca	macleans	16
200612	www.conservative.ca	globeandmail	40
200612	cbc.ca	cbc	7
200612	liberal.ca	cbc	148
200612	www.canadiancrc.com	torontosun	3
200612	www.nosharia.com	radio-canada	1
200612	www.canadafirst.net	nationalpost	2
200612	www.ccsd.ca	globeandmail	3
200612	www.egale.ca	cbc	22
200612	www.ccsd.ca	nationalpost	2
200612	www.canadafirst.net	cbc	12
200612	www.equalvoice.ca	globeandmail	2
200612	www.canadafirst.net	globeandmail	10
200612	wegovern.ca	globeandmail	1
200612	www.ndp.ca	macleans	3
200612	www.ndp.ca	cbc	5
200701	www.greenparty.ca	globeandmail	42
200701	www.canadiancrc.com	cbc	12
200701	www.afn.ca	cbc	12
200701	cbc.ca	cbc	7
200701	www.nosharia.com	globeandmail	6
200701	blocquebecois.org	cbc	1
200701	www.canadiancrc.com	nationalpost	47
200701	www.canadiancrc.com	globeandmail	44
200701	wegovern.ca	globeandmail	1
200701	www.canadians.org	globeandmail	11
200701	www.gca.ca	macleans	4
200701	www.conservative.ca	macleans	16
200701	www.davidsuzuki.org	nationalpost	2
